Driver_ID,total_assigned_requests,total_completed_trips,Assignment_to_completion_ratio,Average_Ride_Distance,Average_Rating,Average_Undiscounted_Fare,Average_Ride_Duration,Total_Trip
5195668,20,0,0.0,4451,4,100,961,8
5378395,71,24,0.34,4451,4,100,961,149
4851117,160,55,0.34,4449,4,100,960,119
3903211,41,22,0.54,4449,4,100,960,25
5227428,53,13,0.25,4449,4,100,960,40
4599422,17,2,0.12,4450,4,100,960,6
5363152,163,39,0.24,4449,4,100,960,98
4333565,71,0,0.0,4449,4,100,960,98
5196461,95,6,0.06,4449,4,100,960,15
5265421,44,3,0.07,4449,4,100,960,9
3452591,66,28,0.42,4450,4,100,960,97
5406151,60,32,0.53,4450,4,100,960,80
5206192,146,96,0.66,4450,4,100,960,330
5226694,130,45,0.35,4450,4,100,960,156
5333905,175,41,0.23,4450,4,100,960,158
4693541,40,0,0.0,4450,4,100,960,158
5354521,103,22,0.21,4450,4,100,960,161
5420424,29,15,0.52,4450,4,100,960,37
4093745,19,0,0.0,4450,4,100,960,1
4957886,74,5,0.07,4450,4,100,960,87
5203454,61,15,0.25,4450,4,100,960,121
5426850,123,8,0.07,4450,4,100,960,19
5124702,166,45,0.27,4450,4,100,960,274
5420087,22,12,0.55,4450,4,100,960,12
5295158,94,29,0.31,4450,4,100,960,173
5273682,27,19,0.7,4450,4,100,960,109
5426050,1,0,0.0,4450,4,100,960,81
4715668,49,12,0.24,4449,4,100,960,54
4873262,25,6,0.24,4449,4,100,960,14
4364901,101,10,0.1,4449,4,100,960,81
5128598,60,31,0.52,4449,4,100,960,98
5406508,32,10,0.31,4449,4,100,960,34
4852745,22,7,0.32,4449,4,100,960,30
4674118,16,7,0.44,4449,4,100,960,30
5438810,16,5,0.31,4450,4,100,960,44
5424527,22,12,0.55,4450,4,100,960,50
5410635,164,13,0.08,4450,4,100,960,101
4212318,65,15,0.23,4449,4,100,960,80
3893740,52,24,0.46,4449,4,100,960,67
4946836,127,41,0.32,4449,4,100,960,206
5373102,89,22,0.25,4449,4,100,960,91
5175169,19,8,0.42,4449,4,100,960,64
5419982,34,7,0.21,4449,4,100,960,21
5427166,39,6,0.15,4449,4,100,960,135
4718173,75,10,0.13,4449,4,100,960,72
4825882,26,22,0.85,4449,4,100,960,191
5441084,17,8,0.47,4449,4,100,960,149
5368679,59,37,0.63,4449,4,100,960,147
4844951,49,20,0.41,4449,4,100,960,72
5332254,17,3,0.18,4449,4,100,960,3
5248886,105,87,0.83,4449,4,100,960,270
4741637,22,1,0.05,4449,4,100,960,7
5346362,179,36,0.2,4449,4,100,960,145
5226367,92,31,0.34,4449,4,100,960,208
5169018,59,21,0.36,4449,4,100,960,77
5440226,12,2,0.17,4449,4,100,960,8
5289711,38,17,0.45,4449,4,100,960,114
5420124,41,8,0.2,4449,4,100,960,141
4817695,4,8,2.0,4449,4,100,960,141
5362334,85,50,0.59,4450,4,100,960,160
4867741,62,12,0.19,4450,4,100,960,38
5420042,27,14,0.52,4450,4,100,960,23
4605659,50,8,0.16,4449,4,100,960,47
4825825,1,0,0.0,4449,4,100,960,47
4845880,80,26,0.32,4449,4,100,960,103
5174834,34,5,0.15,4449,4,100,960,28
4194105,9,3,0.33,4449,4,100,960,10
4842162,38,16,0.42,4450,4,100,960,99
4010896,11,0,0.0,4450,4,100,960,99
5388518,7,6,0.86,4450,4,100,960,24
5290055,7,1,0.14,4450,4,100,960,6
3961063,53,6,0.11,4450,4,100,960,50
5309730,54,23,0.43,4450,4,100,960,147
3887018,85,46,0.54,4450,4,100,960,168
5366616,217,53,0.24,4450,4,100,960,144
5272414,39,18,0.46,4450,4,100,960,93
4244812,31,1,0.03,4450,4,100,960,22
4933104,2,2,1.0,4450,4,100,960,9
5296903,102,9,0.09,4450,4,100,960,32
4797969,21,2,0.1,4450,4,100,960,3
5059034,71,12,0.17,4450,4,100,960,62
5294837,5,2,0.4,4450,4,100,960,5
4536703,18,8,0.44,4450,4,100,960,23
5294669,17,0,0.0,4450,4,100,960,23
5318395,85,12,0.14,4450,4,100,960,56
5130078,5,12,2.4,4450,4,100,960,56
5312109,32,6,0.19,4450,4,100,960,69
5387680,12,4,0.33,4450,4,100,960,37
4859035,28,1,0.04,4451,4,100,960,10
3758181,48,16,0.33,4451,4,100,960,43
4553073,31,2,0.06,4451,4,100,960,6
5357051,76,9,0.12,4451,4,100,960,14
4826845,65,18,0.28,4451,4,100,960,50
5074906,48,11,0.23,4451,4,100,960,72
3754231,50,9,0.18,4451,4,100,960,94
5373517,33,4,0.12,4451,4,100,960,5
4880792,67,13,0.19,4451,4,100,960,68
4534594,17,1,0.06,4451,4,100,960,3
5371150,7,2,0.29,4451,4,100,960,2
5129379,35,9,0.26,4451,4,100,960,28
5280589,14,8,0.57,4451,4,100,960,26
5051163,5,8,1.6,4451,4,100,961,26
5287180,27,5,0.19,4451,4,100,961,18
4408251,37,8,0.22,4451,4,100,961,20
4082745,57,7,0.12,4451,4,100,961,33
5248892,71,7,0.1,4451,4,100,961,21
5171835,5,7,1.4,4451,4,100,961,21
5124364,22,9,0.41,4451,4,100,961,69
4492069,93,28,0.3,4451,4,100,961,158
3119416,129,26,0.2,4451,4,100,960,123
5386980,57,6,0.11,4451,4,100,960,24
3459818,108,38,0.35,4451,4,100,960,223
4042972,36,2,0.06,4451,4,100,960,2
5296605,72,45,0.62,4451,4,100,961,241
5325707,44,0,0.0,4451,4,100,961,17
3700536,41,14,0.34,4451,4,100,961,26
5374047,11,1,0.09,4451,4,100,961,63
4640472,42,10,0.24,4451,4,100,961,67
5158791,6,3,0.5,4451,4,100,961,3
5298095,129,32,0.25,4451,4,100,961,149
5286475,77,6,0.08,4451,4,100,961,26
5228005,49,3,0.06,4451,4,100,961,36
5331644,63,23,0.37,4452,4,100,961,72
5115269,37,1,0.03,4451,4,100,961,9
4978406,53,42,0.79,4452,4,100,961,137
5250332,20,5,0.25,4452,4,100,961,9
2950628,57,7,0.12,4452,4,100,961,20
5205188,93,18,0.19,4452,4,100,961,38
3463493,71,0,0.0,4452,4,100,961,3
4978319,78,2,0.03,4452,4,100,961,10
5264240,86,41,0.48,4452,4,100,961,120
3842575,74,28,0.38,4452,4,100,961,56
5125164,117,7,0.06,4452,4,100,961,47
4870120,74,12,0.16,4452,4,100,961,21
5138131,54,8,0.15,4452,4,100,961,19
5369702,26,6,0.23,4452,4,100,961,32
5124283,97,51,0.53,4452,4,100,961,218
4915129,101,60,0.59,4453,4,100,961,160
4519517,68,0,0.0,4453,4,100,961,37
5249447,53,25,0.47,4454,4,100,961,148
5068523,62,9,0.15,4454,4,100,961,29
4095791,9,1,0.11,4454,4,100,961,2
4348063,54,8,0.15,4453,4,100,961,53
5212708,61,25,0.41,4453,4,100,961,109
5202811,90,26,0.29,4454,4,100,961,158
5374380,33,11,0.33,4454,4,100,961,17
4500882,13,2,0.15,4454,4,100,961,24
5033182,108,26,0.24,4454,4,100,961,105
4985831,31,4,0.13,4454,4,100,961,10
5204713,27,5,0.19,4454,4,100,961,9
4612459,100,33,0.33,4453,4,100,961,121
4936527,22,8,0.36,4453,4,100,961,61
5049683,134,49,0.37,4454,4,100,961,215
5301387,37,4,0.11,4454,4,100,961,5
4431252,22,6,0.27,4454,4,100,961,26
3120350,29,6,0.21,4454,4,100,961,27
5295034,57,3,0.05,4455,4,100,961,19
4449538,75,15,0.2,4454,4,100,961,45
5347050,57,15,0.26,4454,4,100,961,116
4067968,20,2,0.1,4454,4,100,961,51
5373585,136,23,0.17,4453,4,100,961,52
4112901,1,23,23.0,4453,4,100,960,52
4791174,23,3,0.13,4453,4,100,960,3
5329150,18,13,0.72,4453,4,100,960,129
5074758,38,13,0.34,4453,4,100,961,129
5018939,95,9,0.09,4453,4,100,961,31
4652099,51,24,0.47,4454,4,100,961,69
5102685,109,60,0.55,4454,4,100,961,316
5367779,43,10,0.23,4454,4,100,961,43
4960834,30,3,0.1,4454,4,100,961,37
5026201,43,24,0.56,4454,4,100,961,277
5131558,31,8,0.26,4454,4,100,961,53
4803994,72,23,0.32,4454,4,100,961,104
5304003,33,6,0.18,4454,4,100,961,11
3096858,31,1,0.03,4454,4,100,961,35
4867753,130,36,0.28,4454,4,100,961,160
4885806,8,5,0.62,4454,4,100,961,18
5288212,65,26,0.4,4453,4,100,960,164
4095262,25,7,0.28,4453,4,100,960,37
2932747,51,5,0.1,4453,4,100,960,41
4864375,5,2,0.4,4453,4,100,960,2
4716906,78,10,0.13,4453,4,100,960,103
5131367,35,24,0.69,4454,4,100,961,135
4886574,55,10,0.18,4454,4,100,961,10
4768438,103,22,0.21,4454,4,100,961,155
5206263,48,29,0.6,4454,4,100,961,134
4718773,108,31,0.29,4454,4,100,961,85
5361067,30,19,0.63,4453,4,100,961,79
5308363,19,2,0.11,4453,4,100,961,12
4992675,29,1,0.03,4453,4,100,961,11
4741675,33,12,0.36,4453,4,100,961,14
4977270,9,1,0.11,4453,4,100,961,9
3899079,18,0,0.0,4453,4,100,961,1
5252376,62,47,0.76,4454,4,100,961,205
5296815,27,5,0.19,4454,4,100,961,10
5404193,40,15,0.38,4454,4,100,961,70
3045120,47,1,0.02,4454,4,100,961,5
3738000,132,10,0.08,4454,4,100,961,36
4148609,29,1,0.03,4454,4,100,961,17
4465664,32,9,0.28,4454,4,100,961,108
5274023,26,0,0.0,4454,4,100,961,11
5166041,112,30,0.27,4454,4,100,961,104
4833627,29,16,0.55,4454,4,100,962,87
4973245,67,17,0.25,4454,4,100,962,73
4843473,117,3,0.03,4454,4,100,962,10
5094786,55,14,0.25,4454,4,100,962,97
5375761,13,5,0.38,4454,4,100,962,14
5348402,54,17,0.31,4454,4,100,962,37
5019033,52,24,0.46,4454,4,100,962,107
5266172,25,8,0.32,4454,4,100,962,55
5366434,72,43,0.6,4454,4,100,962,130
5198183,23,4,0.17,4454,4,100,962,4
4647808,260,27,0.1,4453,4,100,962,76
5302110,44,19,0.43,4453,4,100,962,129
4719213,70,17,0.24,4453,4,100,962,49
4357652,23,0,0.0,4453,4,100,962,49
5203567,81,45,0.56,4453,4,100,962,232
4873380,50,16,0.32,4453,4,100,961,96
5360329,6,0,0.0,4453,4,100,961,4
4211431,51,29,0.57,4453,4,100,961,69
4033894,6,3,0.5,4453,4,100,961,14
5231863,38,14,0.37,4453,4,100,961,122
4874716,6,2,0.33,4453,4,100,961,9
5385040,132,6,0.05,4453,4,100,961,73
4313771,26,6,0.23,4453,4,100,961,36
5255185,53,2,0.04,4453,4,100,961,19
5405567,2,2,1.0,4453,4,100,961,50
4797560,30,12,0.4,4453,4,100,961,12
5394614,13,5,0.38,4453,4,100,961,5
4348516,75,14,0.19,4453,4,100,961,148
4034260,54,17,0.31,4453,4,100,961,70
5031781,41,5,0.12,4453,4,100,961,8
3231684,26,3,0.12,4453,4,100,962,22
5035445,98,28,0.29,4453,4,100,962,67
5361472,17,5,0.29,4453,4,100,962,12
5159663,94,34,0.36,4453,4,100,962,180
4451700,2,34,17.0,4453,4,100,962,1
4970854,97,42,0.43,4453,4,100,961,167
3075437,87,19,0.22,4453,4,100,961,144
3636342,80,24,0.3,4453,4,100,961,200
5169939,26,6,0.23,4453,4,100,961,19
4933357,59,28,0.47,4453,4,100,961,150
5206160,13,4,0.31,4453,4,100,961,50
4326246,104,24,0.23,4453,4,100,962,89
5121283,4,1,0.25,4453,4,100,962,6
4744404,25,7,0.28,4453,4,100,962,7
5131960,54,17,0.31,4453,4,100,962,80
4626846,158,66,0.42,4455,4,100,962,323
5412014,59,22,0.37,4454,4,100,962,117
4498291,60,29,0.48,4455,4,100,962,218
3475104,38,19,0.5,4455,4,100,962,78
4736704,100,11,0.11,4455,4,100,962,59
4914950,24,9,0.38,4455,4,100,962,26
4425941,65,15,0.23,4455,4,100,962,53
5378355,71,16,0.23,4455,4,100,962,19
3736211,64,27,0.42,4455,4,100,962,90
3153368,45,21,0.47,4454,4,100,962,81
5138442,71,36,0.51,4454,4,100,962,49
4658363,76,7,0.09,4454,4,100,962,21
4573162,17,4,0.24,4454,4,100,962,6
3952989,79,22,0.28,4454,4,100,962,75
5003911,9,6,0.67,4454,4,100,962,41
5317704,57,13,0.23,4454,4,100,962,91
4825787,94,22,0.23,4454,4,100,962,85
3367258,56,5,0.09,4454,4,100,962,13
5311278,13,5,0.38,4454,4,100,962,20
4970946,55,11,0.2,4454,4,100,962,42
4480466,43,5,0.12,4454,4,100,962,11
5361666,51,12,0.24,4454,4,100,962,31
5362310,12,3,0.25,4454,4,100,962,6
5116275,54,2,0.04,4454,4,100,962,19
5297412,43,4,0.09,4454,4,100,962,65
5213677,44,15,0.34,4454,4,100,962,39
5255600,39,19,0.49,4454,4,100,962,51
4713124,60,16,0.27,4454,4,100,962,67
5091241,33,3,0.09,4454,4,100,962,15
5219893,30,10,0.33,4455,4,100,962,23
4489028,148,16,0.11,4455,4,100,962,38
5361513,32,1,0.03,4455,4,100,962,9
5365566,3,1,0.33,4455,4,100,962,9
3694390,36,1,0.03,4455,4,100,962,10
4150138,26,6,0.23,4455,4,100,962,34
4933336,116,55,0.47,4455,4,100,962,214
4679232,43,3,0.07,4455,4,100,962,6
5317450,82,25,0.3,4455,4,100,962,30
5067585,213,88,0.41,4456,4,101,962,360
4634581,12,88,7.33,4456,4,101,962,360
5412139,64,9,0.14,4456,4,101,962,58
5256255,48,19,0.4,4456,4,101,962,85
4059098,22,6,0.27,4456,4,101,962,13
5138232,58,20,0.34,4456,4,101,962,75
4699753,47,12,0.26,4456,4,101,962,40
3020326,30,0,0.0,4456,4,101,962,3
5310984,28,1,0.04,4456,4,101,962,19
5365784,131,33,0.25,4456,4,101,962,82
5245211,182,60,0.33,4456,4,101,962,311
4441147,18,8,0.44,4456,4,101,962,23
4754146,25,3,0.12,4456,4,101,962,4
4713179,82,7,0.09,4456,4,101,962,52
5325123,30,5,0.17,4456,4,101,962,7
3358770,38,15,0.39,4456,4,101,962,47
5347884,93,42,0.45,4455,4,100,962,127
5248461,18,4,0.22,4455,4,100,962,36
4120139,21,4,0.19,4455,4,100,962,13
5024883,95,36,0.38,4455,4,100,961,198
5140430,24,6,0.25,4455,4,100,961,114
4479381,44,30,0.68,4455,4,100,961,89
5084143,51,9,0.18,4455,4,100,961,18
5355559,41,5,0.12,4455,4,100,961,66
5113238,29,2,0.07,4455,4,100,961,4
4810999,23,3,0.13,4455,4,100,961,25
5396493,28,13,0.46,4455,4,100,961,64
4915632,75,5,0.07,4455,4,100,961,25
4007229,64,8,0.12,4455,4,100,961,61
4554267,29,24,0.83,4455,4,100,961,91
4920404,47,8,0.17,4455,4,100,961,32
2939921,20,0,0.0,4455,4,100,961,5
4423937,48,7,0.15,4455,4,100,961,44
5293470,20,6,0.3,4455,4,100,961,9
2948984,6,6,1.0,4455,4,100,961,9
4380414,71,12,0.17,4455,4,100,963,126
5381928,57,19,0.33,4455,4,100,963,28
4643382,58,23,0.4,4455,4,101,963,68
5368352,44,10,0.23,4455,4,100,963,65
5226134,34,4,0.12,4455,4,100,963,9
3751540,5,4,0.8,4455,4,100,963,4
5325592,12,4,0.33,4455,4,100,963,6
5325133,106,26,0.25,4455,4,100,963,55
3521193,45,8,0.18,4455,4,101,963,97
3916755,57,22,0.39,4455,4,100,963,104
5412769,94,23,0.24,4456,4,101,963,210
3998369,32,13,0.41,4456,4,101,963,66
4535225,5,1,0.2,4456,4,101,963,9
5383391,52,29,0.56,4456,4,101,963,212
4979685,15,5,0.33,4456,4,101,963,29
4409274,59,8,0.14,4456,4,101,963,57
4999479,96,32,0.33,4456,4,101,963,84
5368319,17,8,0.47,4456,4,101,963,35
5238663,31,0,0.0,4456,4,101,963,7
5358979,19,2,0.11,4456,4,101,963,2
4121747,93,28,0.3,4456,4,101,963,186
5239462,39,14,0.36,4456,4,101,963,37
5389673,81,20,0.25,4456,4,101,963,55
5312492,24,11,0.46,4456,4,101,963,109
4424724,38,16,0.42,4456,4,101,963,107
4967571,122,37,0.3,4456,4,101,963,182
5082585,154,52,0.34,4456,4,101,963,207
4986145,44,22,0.5,4456,4,101,963,124
5146462,56,3,0.05,4456,4,101,963,9
4808918,15,5,0.33,4456,4,101,963,11
3477129,29,5,0.17,4456,4,101,963,1
4349923,141,59,0.42,4456,4,100,963,221
3670054,41,1,0.02,4456,4,100,963,8
5198241,179,32,0.18,4456,4,100,963,235
4747142,30,20,0.67,4455,4,100,963,129
5239618,2,20,10.0,4455,4,100,963,7
5301233,3,0,0.0,4455,4,100,963,7
3001706,13,0,0.0,4455,4,100,963,2
4511903,41,4,0.1,4455,4,100,963,32
4465175,2,4,2.0,4455,4,100,963,32
5426172,83,11,0.13,4456,4,100,963,86
5428301,7,0,0.0,4456,4,100,963,14
4153896,17,1,0.06,4456,4,100,963,4
5081591,80,9,0.11,4456,4,100,963,125
5211972,74,21,0.28,4456,4,100,963,80
5247802,100,15,0.15,4456,4,100,963,45
4498853,123,21,0.17,4456,4,101,963,63
5404864,8,21,2.62,4456,4,101,963,29
4735627,103,36,0.35,4456,4,101,963,66
5170190,44,19,0.43,4456,4,101,963,150
5412213,127,28,0.22,4457,4,101,963,103
4417366,9,5,0.56,4457,4,101,963,22
4579461,89,62,0.7,4457,4,101,963,215
4531224,20,3,0.15,4457,4,101,963,117
4809284,45,7,0.16,4457,4,101,963,9
5348574,45,31,0.69,4456,4,101,963,113
4019797,2,31,15.5,4456,4,101,963,113
5130032,34,25,0.74,4455,4,100,963,192
5175148,3,0,0.0,4455,4,100,963,7
5213337,18,5,0.28,4455,4,100,963,31
4680724,36,16,0.44,4456,4,100,963,61
4844510,29,14,0.48,4456,4,100,963,30
5121546,48,20,0.42,4456,4,100,963,86
5388717,27,9,0.33,4456,4,100,963,30
4869738,102,23,0.23,4456,4,101,963,92
5271207,53,1,0.02,4456,4,101,963,10
4797623,26,8,0.31,4456,4,100,963,43
4803987,31,14,0.45,4456,4,100,963,48
5178946,13,7,0.54,4456,4,100,963,27
5428241,20,2,0.1,4456,4,100,963,21
4691019,26,15,0.58,4456,4,100,963,54
5159079,70,28,0.4,4455,4,100,963,73
5426733,20,5,0.25,4455,4,100,963,9
5260426,8,5,0.62,4455,4,100,963,3
5433842,6,1,0.17,4455,4,100,963,100
4005819,5,1,0.2,4455,4,100,963,1
5339195,20,2,0.1,4455,4,100,963,7
3698085,57,5,0.09,4455,4,100,963,9
5328213,32,23,0.72,4455,4,100,963,90
4415447,18,4,0.22,4455,4,100,963,24
5417584,41,5,0.12,4455,4,100,963,26
5296598,9,1,0.11,4455,4,100,963,20
5067563,43,14,0.33,4455,4,100,963,138
4003548,3,14,4.67,4455,4,100,963,138
5169220,29,7,0.24,4455,4,100,963,96
5219901,48,4,0.08,4455,4,100,962,10
3938060,10,4,0.4,4455,4,100,962,119
3785380,18,12,0.67,4455,4,100,962,24
4867070,8,2,0.25,4455,4,100,962,4
4499526,24,4,0.17,4455,4,100,962,13
5302294,23,8,0.35,4455,4,100,962,116
5115402,49,14,0.29,4455,4,100,962,111
5137826,47,8,0.17,4455,4,100,962,25
3744385,33,3,0.09,4455,4,100,962,16
5053890,79,39,0.49,4454,4,100,962,182
5256637,82,31,0.38,4453,4,100,962,174
4076078,22,17,0.77,4453,4,100,962,59
5297495,102,46,0.45,4453,4,100,962,242
5347610,29,20,0.69,4454,4,100,962,48
4408253,30,20,0.67,4454,4,100,962,53
5118165,48,11,0.23,4454,4,100,962,47
5302995,24,11,0.46,4454,4,100,962,94
4763758,8,0,0.0,4454,4,100,962,94
5310519,81,24,0.3,4454,4,100,962,162
5198325,27,7,0.26,4454,4,100,962,19
5225579,10,3,0.3,4454,4,100,962,25
5310158,34,8,0.24,4454,4,100,962,44
5356164,71,16,0.23,4455,4,100,962,63
5130595,53,23,0.43,4454,4,100,962,69
4778792,62,9,0.15,4455,4,100,963,94
5120155,43,8,0.19,4455,4,100,963,104
5225227,30,6,0.2,4455,4,100,963,28
5303234,2,6,3.0,4455,4,100,963,2
4186284,70,36,0.51,4455,4,100,963,92
5251049,70,20,0.29,4455,4,100,963,82
4113664,3,3,1.0,4455,4,100,963,6
4899706,35,25,0.71,4455,4,100,963,34
4358301,18,5,0.28,4455,4,100,963,48
5105736,82,3,0.04,4455,4,100,963,5
5383323,81,26,0.32,4455,4,100,963,43
4040262,54,26,0.48,4455,4,100,963,170
2956093,33,8,0.24,4455,4,100,963,48
4598089,25,7,0.28,4455,4,100,963,20
5141749,39,4,0.1,4455,4,100,963,17
5140279,101,23,0.23,4455,4,100,963,100
3717125,62,13,0.21,4455,4,100,963,39
4705527,103,43,0.42,4454,4,100,962,177
3883737,20,1,0.05,4454,4,100,962,26
5251178,69,47,0.68,4454,4,100,963,257
5017023,25,8,0.32,4455,4,100,963,36
5396443,78,43,0.55,4454,4,100,963,64
4129097,2,0,0.0,4454,4,100,963,64
5381282,83,19,0.23,4454,4,100,962,25
4132052,44,2,0.05,4454,4,100,962,23
5324537,10,1,0.1,4454,4,100,962,10
2932118,7,2,0.29,4454,4,100,962,2
4719048,30,16,0.53,4454,4,100,962,85
5355571,12,4,0.33,4454,4,100,962,17
5302516,18,4,0.22,4454,4,100,962,17
4765923,45,16,0.36,4453,4,100,962,112
3612212,24,0,0.0,4453,4,100,962,7
5114152,59,11,0.19,4453,4,100,962,22
5339790,7,1,0.14,4453,4,100,962,55
5237322,40,4,0.1,4453,4,100,962,15
3936414,31,7,0.23,4453,4,100,962,7
5131392,55,21,0.38,4452,4,100,962,23
5304013,4,0,0.0,4452,4,100,962,20
5052362,11,4,0.36,4453,4,100,962,221
5220022,29,4,0.14,4453,4,100,962,25
5346381,35,30,0.86,4452,4,100,962,196
5203223,60,33,0.55,4452,4,100,962,50
5236416,88,9,0.1,4452,4,100,962,20
5117191,27,8,0.3,4453,4,100,962,77
4878864,95,25,0.26,4453,4,100,962,163
4740151,46,17,0.37,4453,4,100,962,69
5339878,7,5,0.71,4453,4,100,962,15
5396817,121,19,0.16,4453,4,100,962,77
4921340,21,2,0.1,4453,4,100,962,4
4420690,18,13,0.72,4452,4,100,962,103
4122774,2,13,6.5,4452,4,100,962,16
5348096,62,30,0.48,4452,4,100,962,163
5219897,24,0,0.0,4452,4,100,962,20
4650754,7,0,0.0,4452,4,100,962,20
5332522,75,18,0.24,4452,4,100,962,47
4964244,40,6,0.15,4452,4,100,962,29
5152599,83,11,0.13,4452,4,100,962,14
4323594,28,14,0.5,4453,4,100,962,21
4038070,44,11,0.25,4453,4,100,962,11
5405671,19,3,0.16,4453,4,100,963,18
5362305,13,1,0.08,4453,4,100,963,11
2895351,118,78,0.66,4453,4,100,963,152
5399982,38,13,0.34,4453,4,100,963,15
5169313,55,19,0.35,4453,4,100,963,62
4348842,33,2,0.06,4453,4,100,963,6
5180169,88,26,0.3,4453,4,100,963,133
5395238,73,12,0.16,4453,4,100,963,145
4095840,24,14,0.58,4453,4,100,963,46
4741654,218,7,0.03,4453,4,100,963,14
3819610,5,7,1.4,4453,4,100,963,14
4798200,53,22,0.42,4453,4,100,963,68
4626035,32,2,0.06,4453,4,100,963,17
4040384,62,27,0.44,4453,4,100,963,142
3954723,20,0,0.0,4453,4,100,963,17
4750718,9,5,0.56,4453,4,100,963,12
4611567,1,5,5.0,4453,4,100,963,9
5405146,59,15,0.25,4453,4,100,963,17
4372708,26,10,0.38,4452,4,100,963,39
5354510,26,3,0.12,4452,4,100,963,3
2869204,99,40,0.4,4452,4,100,963,217
5312004,10,1,0.1,4452,4,100,963,2
4811026,21,0,0.0,4452,4,100,963,1
5273325,18,9,0.5,4452,4,100,963,33
5046454,34,9,0.26,4452,4,100,963,97
5418551,56,25,0.45,4452,4,100,963,237
4255170,3,1,0.33,4452,4,100,963,1
5165804,68,20,0.29,4452,4,100,963,155
4986153,16,3,0.19,4452,4,100,963,14
5411627,20,5,0.25,4452,4,100,963,5
5420084,31,9,0.29,4452,4,100,963,29
5105715,33,2,0.06,4452,4,100,963,3
4741740,30,0,0.0,4452,4,100,963,18
5168825,77,1,0.01,4452,4,100,963,3
5417964,25,19,0.76,4452,4,100,963,105
3996627,11,4,0.36,4452,4,100,963,9
3733395,80,36,0.45,4452,4,100,963,176
4986192,21,12,0.57,4452,4,100,963,67
5426139,23,6,0.26,4452,4,100,963,39
5072441,41,15,0.37,4452,4,100,963,101
4149121,49,11,0.22,4452,4,100,963,26
4498157,67,44,0.66,4451,4,100,963,93
4846985,41,20,0.49,4451,4,100,963,38
5185459,20,12,0.6,4452,4,100,963,42
3399525,101,20,0.2,4451,4,100,963,86
5305072,59,14,0.24,4451,4,100,963,124
3919989,16,6,0.38,4451,4,100,963,68
5409403,89,23,0.26,4452,4,100,963,80
3990972,76,2,0.03,4452,4,100,963,8
2930590,39,1,0.03,4452,4,100,963,9
5023765,12,6,0.5,4452,4,100,963,48
3415421,31,0,0.0,4452,4,100,963,48
3970462,17,0,0.0,4452,4,100,963,1
3744351,6,0,0.0,4452,4,100,963,7
5240139,18,0,0.0,4452,4,100,963,9
3810589,32,0,0.0,4452,4,100,963,9
4826294,11,0,0.0,4452,4,100,963,9
2935390,24,0,0.0,4452,4,100,963,32
5060871,55,5,0.09,4452,4,100,963,7
3849877,33,5,0.15,4451,4,100,963,23
5164027,46,7,0.15,4452,4,100,963,18
5210811,16,3,0.19,4452,4,100,963,11
5312059,42,29,0.69,4452,4,100,963,93
4517432,19,7,0.37,4452,4,100,963,95
3907489,12,3,0.25,4452,4,100,963,3
4898855,4,3,0.75,4452,4,100,963,1
4672173,13,1,0.08,4452,4,100,963,6
3884100,19,1,0.05,4452,4,100,963,4
5412094,31,8,0.26,4452,4,100,963,112
5254477,162,42,0.26,4452,4,100,963,213
4120344,2,42,21.0,4452,4,100,963,213
4778251,11,10,0.91,4452,4,100,963,77
5165788,143,46,0.32,4453,4,100,963,226
5419971,25,15,0.6,4453,4,100,963,15
5408557,7,15,2.14,4453,4,100,963,15
5410525,22,6,0.27,4453,4,100,963,139
5338203,84,23,0.27,4453,4,100,963,78
5427141,12,23,1.92,4453,4,100,963,88
4693702,45,4,0.09,4453,4,100,963,6
5206289,119,56,0.47,4452,4,100,963,270
5198118,24,8,0.33,4452,4,100,963,76
5362731,26,9,0.35,4452,4,100,963,22
4847371,24,2,0.08,4452,4,100,963,54
4293280,10,5,0.5,4452,4,100,963,15
5221152,18,1,0.06,4452,4,100,963,13
5034262,59,29,0.49,4453,4,100,963,141
5211102,7,0,0.0,4453,4,100,963,141
4706078,6,2,0.33,4453,4,100,963,4
5179834,4,2,0.5,4453,4,100,963,4
5105697,8,2,0.25,4453,4,100,963,4
5347462,68,49,0.72,4453,4,100,963,229
5218127,23,3,0.13,4453,4,100,963,30
5354383,17,2,0.12,4453,4,100,963,30
5218407,56,16,0.29,4452,4,100,963,43
4386339,31,7,0.23,4452,4,100,963,87
5303683,12,0,0.0,4452,4,100,963,1
5356133,10,3,0.3,4452,4,100,963,33
5220398,18,6,0.33,4453,4,100,963,47
5197505,1,0,0.0,4453,4,100,963,4
3812874,10,3,0.3,4453,4,100,963,5
5229400,17,0,0.0,4453,4,100,963,11
5346806,2,0,0.0,4453,4,100,963,37
5317671,15,8,0.53,4453,4,100,963,21
4653134,21,5,0.24,4453,4,100,963,47
4113440,8,0,0.0,4453,4,100,963,47
3904462,19,2,0.11,4453,4,100,963,13
5346792,75,22,0.29,4453,4,100,963,116
4831940,42,15,0.36,4453,4,100,963,39
2904200,6,1,0.17,4453,4,100,963,32
5026532,44,4,0.09,4452,4,100,963,55
4233511,6,0,0.0,4452,4,100,963,30
5374025,88,49,0.56,4453,4,100,963,258
4349687,23,9,0.39,4452,4,100,963,165
4350011,11,5,0.45,4453,4,100,963,7
5324317,26,14,0.54,4453,4,100,963,41
5395367,32,10,0.31,4453,4,100,963,10
