Driver_ID,Total_Assigned_Requests,Total_Accepted_Requests,Total_Completed_Trips,Total_Cancelled_Trips,Acceptance_Rate,Completion_Rate,Cancellation_Rate,Average_Ride_Distance,Average_Undiscounted_Fare,Average_Ride_Duration,No_Getting_Rating,Getting_Rating_Rate,Total_Trip
5294962,80,14,5,9,17.5,6.25,11.25,4652.0,102.36,1073.79,2,2.5,5
5295024,73,8,1,7,10.96,1.37,9.59,4595.87,101.88,1066.48,1,1.37,18
5295034,57,8,3,5,14.04,5.26,8.77,6155.87,123.5,1249.33,1,1.75,19
5295088,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5295158,94,38,29,9,40.43,30.85,9.57,4576.08,101.95,1075.56,10,10.64,173
5295219,98,25,15,10,25.51,15.31,10.2,6236.92,125.12,1236.13,7,7.14,49
5295327,57,48,34,14,84.21,59.65,24.56,4353.92,98.44,994.79,15,26.32,213
5295458,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5295742,96,5,4,1,5.21,4.17,1.04,5206.4,108.8,829.82,2,2.08,31
5295754,339,68,43,25,20.06,12.68,7.37,1976.76,68.1,368.05,23,6.78,88
5295810,62,32,25,7,51.61,40.32,11.29,2361.69,72.19,299.59,10,16.13,41
5295836,126,22,17,5,17.46,13.49,3.97,4170.95,96.77,876.3,4,3.17,31
5295948,149,72,32,40,48.32,21.48,26.85,4766.39,104.07,1042.68,20,13.42,135
5296171,12,5,5,0,41.67,41.67,0.0,4655.6,100.4,1478.6,4,33.33,31
5296340,4,1,0,1,25.0,0.0,25.0,4241.0,97.0,996.12,0,0.0,6
5296437,24,23,15,8,95.83,62.5,33.33,4720.52,105.43,1021.56,4,16.67,37
5296470,81,4,0,4,4.94,0.0,4.94,4241.0,97.0,996.12,0,0.0,7
5296471,102,46,30,16,45.1,29.41,15.69,4129.17,97.22,921.5,9,8.82,158
5296473,35,11,4,7,31.43,11.43,20.0,4225.36,96.45,885.26,0,0.0,31
5296506,36,31,25,6,86.11,69.44,16.67,4387.48,98.65,1053.35,20,55.56,73
5296585,213,151,94,57,70.89,44.13,26.76,4244.8,96.39,884.97,47,22.07,427
5296598,9,3,1,2,33.33,11.11,22.22,2827.67,79.67,665.08,0,0.0,20
5296602,15,8,8,0,53.33,53.33,0.0,5149.75,107.5,1101.25,6,40.0,62
5296605,72,55,45,10,76.39,62.5,13.89,5086.31,109.45,1100.91,21,29.17,241
5296776,141,105,92,13,74.47,65.25,9.22,5225.12,112.13,1051.86,52,36.88,167
5296800,14,1,0,1,7.14,0.0,7.14,4241.0,97.0,996.12,0,0.0,1
5296806,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16
5296815,27,7,5,2,25.93,18.52,7.41,4867.14,106.29,850.18,2,7.41,10
5296824,97,30,20,10,30.93,20.62,10.31,4622.9,100.8,1048.11,9,9.28,25
5296903,102,32,9,23,31.37,8.82,22.55,4919.12,107.63,1064.96,2,1.96,32
5296961,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22
5297055,15,7,5,2,46.67,33.33,13.33,4658.29,103.14,1137.04,2,13.33,60
5297310,130,82,56,26,63.08,43.08,20.0,4833.23,106.74,966.98,29,22.31,201
5297335,73,50,26,24,68.49,35.62,32.88,4419.72,101.36,1008.64,14,19.18,61
5297412,43,5,4,1,11.63,9.3,2.33,6127.0,120.2,1052.62,1,2.33,65
5297427,16,16,14,2,100.0,87.5,12.5,3756.94,90.25,753.2,5,31.25,50
5297495,102,55,46,9,53.92,45.1,8.82,4495.82,100.6,1092.69,22,21.57,242
5297500,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5297733,133,67,57,10,50.38,42.86,7.52,4133.82,96.93,861.79,33,24.81,183
5297921,151,96,43,53,63.58,28.48,35.1,4030.89,93.72,881.07,22,14.57,140
5298095,129,53,32,21,41.09,24.81,16.28,4609.89,102.23,880.94,19,14.73,149
5301233,3,1,0,1,33.33,0.0,33.33,4241.0,97.0,996.12,0,0.0,0
5301387,37,5,4,1,13.51,10.81,2.7,2871.4,77.4,546.62,3,8.11,5
5301623,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5302078,19,13,11,2,68.42,57.89,10.53,4762.69,104.85,869.63,5,26.32,27
5302110,44,25,19,6,56.82,43.18,13.64,4357.12,97.28,958.27,8,18.18,129
5302142,69,43,22,21,62.32,31.88,30.43,4657.42,106.23,999.74,5,7.25,111
5302183,474,138,62,76,29.11,13.08,16.03,4083.83,94.81,923.21,32,6.75,316
5302294,23,14,8,6,60.87,34.78,26.09,2209.29,71.86,431.98,1,4.35,116
5302416,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14
5302420,174,61,32,29,35.06,18.39,16.67,4949.8,107.92,1054.67,14,8.05,111
5302455,137,28,14,14,20.44,10.22,10.22,5473.21,115.89,1248.38,6,4.38,95
5302481,31,21,18,3,67.74,58.06,9.68,4637.0,102.14,691.35,10,32.26,50
5302516,18,5,4,1,27.78,22.22,5.56,5541.6,115.0,966.42,2,11.11,17
5302685,5,5,1,4,100.0,20.0,80.0,4855.4,106.2,1084.3,0,0.0,60
5302760,10,2,0,2,20.0,0.0,20.0,4241.0,97.0,996.12,0,0.0,0
5302762,30,24,17,7,80.0,56.67,23.33,4271.21,98.29,869.33,8,26.67,106
5302790,267,95,56,39,35.58,20.97,14.61,4299.03,99.07,1000.44,27,10.11,109
5302995,24,17,11,6,70.83,45.83,25.0,3685.88,89.76,616.28,5,20.83,94
5303101,44,14,11,3,31.82,25.0,6.82,2742.43,74.79,473.17,7,15.91,26
5303130,12,6,6,0,50.0,50.0,0.0,2758.17,75.83,843.17,5,41.67,32
5303157,293,111,39,72,37.88,13.31,24.57,3341.06,89.5,733.44,15,5.12,153
5303234,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5303372,100,42,25,17,42.0,25.0,17.0,3737.4,93.71,763.88,13,13.0,143
5303604,23,15,9,6,65.22,39.13,26.09,4098.27,97.4,777.52,5,21.74,25
5303683,12,2,0,2,16.67,0.0,16.67,4241.0,97.0,996.12,0,0.0,1
5303691,98,9,1,8,9.18,1.02,8.16,4104.56,94.56,957.0,1,1.02,3
5303740,11,1,0,1,9.09,0.0,9.09,4241.0,97.0,996.12,0,0.0,10
5303746,33,3,1,2,9.09,3.03,6.06,2888.67,79.67,676.75,1,3.03,1
5303987,116,29,18,11,25.0,15.52,9.48,3821.97,90.59,828.53,8,6.9,38
5304003,33,13,6,7,39.39,18.18,21.21,2581.08,74.62,573.37,4,12.12,11
5304013,4,1,0,1,25.0,0.0,25.0,4241.0,97.0,996.12,0,0.0,20
5304149,100,62,49,13,62.0,49.0,13.0,4977.34,106.77,993.23,20,20.0,338
5304161,19,3,2,1,15.79,10.53,5.26,4388.33,100.67,913.71,0,0.0,16
5304330,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
5304619,63,44,7,37,69.84,11.11,58.73,4462.23,99.55,1042.63,3,4.76,46
5304683,101,8,6,2,7.92,5.94,1.98,3148.12,78.38,757.28,3,2.97,39
5304718,78,62,38,24,79.49,48.72,30.77,5010.13,106.68,1113.61,18,23.08,81
5304780,67,20,12,8,29.85,17.91,11.94,4580.35,100.7,1051.9,9,13.43,21
5305045,99,17,14,3,17.17,14.14,3.03,5660.12,124.0,1154.67,7,7.07,91
5305051,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20
5305072,59,24,14,10,40.68,23.73,16.95,4305.04,100.58,1109.8,10,16.95,124
5305086,38,32,27,5,84.21,71.05,13.16,3282.22,85.09,625.39,16,42.11,65
5305088,192,136,83,53,70.83,43.23,27.6,4446.82,101.58,929.0,46,23.96,111
5305117,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5305118,5,1,0,1,20.0,0.0,20.0,4241.0,97.0,996.12,0,0.0,0
5305152,44,20,12,8,45.45,27.27,18.18,4817.7,103.75,986.55,3,6.82,121
5305674,3,3,3,0,100.0,100.0,0.0,3617.33,84.0,1029.33,3,100.0,17
5306125,132,40,33,7,30.3,25.0,5.3,3241.62,80.67,734.95,18,13.64,106
5308363,19,2,2,0,10.53,10.53,0.0,1698.5,58.0,327.5,1,5.26,12
5308944,2,1,1,0,50.0,50.0,0.0,6387.0,126.0,1876.0,0,0.0,22
5309101,18,15,12,3,83.33,66.67,16.67,4655.53,108.67,831.16,6,33.33,58
5309104,109,38,29,9,34.86,26.61,8.26,4004.32,93.68,847.4,10,9.17,171
5309242,317,180,71,109,56.78,22.4,34.38,4641.48,102.77,1030.38,30,9.46,196
5309384,357,41,14,27,11.48,3.92,7.56,4093.9,97.15,826.33,6,1.68,56
5309730,54,39,23,16,72.22,42.59,29.63,4455.97,99.18,983.67,6,11.11,147
5310158,34,14,8,6,41.18,23.53,17.65,6163.14,125.64,1471.48,3,8.82,44
5310359,64,47,37,10,73.44,57.81,15.62,4635.04,101.81,948.43,14,21.88,94
5310443,102,17,10,7,16.67,9.8,6.86,4446.53,100.76,1088.76,6,5.88,30
5310502,107,75,37,38,70.09,34.58,35.51,4430.16,103.81,903.34,16,14.95,133
5310519,81,32,24,8,39.51,29.63,9.88,5626.62,117.53,1063.09,10,12.35,162
5310862,6,1,0,1,16.67,0.0,16.67,4241.0,97.0,996.12,0,0.0,0
5310941,56,22,16,6,39.29,28.57,10.71,4464.55,100.23,1135.62,7,12.5,97
5310952,116,59,29,30,50.86,25.0,25.86,4962.78,108.85,1177.81,14,12.07,283
5310984,28,4,1,3,14.29,3.57,10.71,3924.75,91.5,878.34,0,0.0,19
5310994,17,7,4,3,41.18,23.53,17.65,5003.14,105.71,968.48,0,0.0,41
5310997,110,16,6,10,14.55,5.45,9.09,4235.5,97.13,1041.77,1,0.91,10
5311001,225,124,44,80,55.11,19.56,35.56,4708.05,106.51,1076.41,22,9.78,163
5311003,66,35,30,5,53.03,45.45,7.58,4711.89,105.09,1033.07,13,19.7,117
5311075,653,225,42,183,34.46,6.43,28.02,3704.29,89.99,856.4,15,2.3,147
5311176,22,11,7,4,50.0,31.82,18.18,4625.09,100.64,1065.95,4,18.18,19
5311253,24,10,9,1,41.67,37.5,4.17,5216.8,110.8,1018.61,5,20.83,42
5311278,13,5,5,0,38.46,38.46,0.0,5769.4,120.8,894.0,3,23.08,20
5311290,118,46,35,11,38.98,29.66,9.32,4439.61,100.59,815.59,24,20.34,46
5311808,158,79,63,16,50.0,39.87,10.13,3943.86,91.39,860.01,24,15.19,151
5312004,10,2,1,1,20.0,10.0,10.0,3614.0,90.0,761.06,0,0.0,2
5312059,42,36,29,7,85.71,69.05,16.67,4057.92,93.22,901.89,14,33.33,93
5312094,120,50,26,24,41.67,21.67,20.0,5218.24,112.58,1064.56,17,14.17,186
5312109,32,12,6,6,37.5,18.75,18.75,4047.0,92.83,791.81,4,12.5,69
5312134,155,11,1,10,7.1,0.65,6.45,4027.27,94.64,956.39,0,0.0,8
5312492,24,16,11,5,66.67,45.83,20.83,4627.75,100.81,907.48,3,12.5,109
5312574,145,42,32,10,28.97,22.07,6.9,3595.71,86.81,844.93,15,10.34,103
5312625,48,13,8,5,27.08,16.67,10.42,4133.69,100.69,823.97,3,6.25,91
5313093,57,46,39,7,80.7,68.42,12.28,5236.46,114.13,990.87,21,36.84,211
5315004,100,31,7,24,31.0,7.0,24.0,3441.94,86.52,772.29,4,4.0,19
5316186,159,24,11,13,15.09,6.92,8.18,4445.04,100.08,990.28,3,1.89,42
5316614,73,24,14,10,32.88,19.18,13.7,5709.08,120.75,1085.68,9,12.33,127
5316680,110,64,46,18,58.18,41.82,16.36,4030.78,93.38,959.53,25,22.73,131
5316930,8,1,0,1,12.5,0.0,12.5,4241.0,97.0,996.12,0,0.0,2
5316933,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5316975,300,135,52,83,45.0,17.33,27.67,3722.89,89.45,852.42,25,8.33,249
5317096,109,73,48,25,66.97,44.04,22.94,4267.07,98.73,923.95,15,13.76,146
5317195,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
5317240,96,49,31,18,51.04,32.29,18.75,4404.33,98.78,955.31,15,15.62,73
5317375,143,76,63,13,53.15,44.06,9.09,4507.17,101.36,1009.85,31,21.68,187
5317450,82,53,25,28,64.63,30.49,34.15,4547.68,103.09,989.65,15,18.29,30
5317456,131,65,40,25,49.62,30.53,19.08,4470.22,102.26,990.88,24,18.32,163
5317465,183,63,39,24,34.43,21.31,13.11,4698.57,103.59,971.27,24,13.11,173
5317468,132,46,30,16,34.85,22.73,12.12,4076.13,95.11,1017.02,13,9.85,95
5317507,43,7,5,2,16.28,11.63,4.65,3286.29,89.0,1125.32,2,4.65,7
5317602,29,24,19,5,82.76,65.52,17.24,3718.46,87.67,999.28,14,48.28,104
5317671,15,10,8,2,66.67,53.33,13.33,4821.5,106.3,1272.92,2,13.33,21
5317704,57,32,13,19,56.14,22.81,33.33,4760.75,104.13,1113.95,5,8.77,91
5318161,13,2,0,2,15.38,0.0,15.38,4241.0,97.0,996.12,0,0.0,10
5318180,12,10,4,6,83.33,33.33,50.0,4246.1,102.7,1107.07,3,25.0,14
5318376,1,1,1,0,100.0,100.0,0.0,3052.0,80.0,918.0,0,0.0,68
5318395,85,19,12,7,22.35,14.12,8.24,4976.0,108.26,991.2,8,9.41,56
5318396,55,16,12,4,29.09,21.82,7.27,5584.5,116.94,1081.46,8,14.55,114
5318399,198,27,14,13,13.64,7.07,6.57,4031.67,93.37,951.69,6,3.03,91
5318402,74,2,0,2,2.7,0.0,2.7,4241.0,97.0,996.12,0,0.0,0
5318423,87,37,30,7,42.53,34.48,8.05,3381.84,84.97,697.59,15,17.24,113
5318498,39,8,7,1,20.51,17.95,2.56,4318.13,95.88,773.77,4,10.26,22
5318550,82,21,18,3,25.61,21.95,3.66,2715.0,76.48,619.83,9,10.98,114
5318558,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11
5318723,15,7,5,2,46.67,33.33,13.33,3488.14,89.86,666.89,3,20.0,10
5318865,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5318877,127,31,21,10,24.41,16.54,7.87,4043.03,91.9,811.65,11,8.66,69
5318906,253,57,31,26,22.53,12.25,10.28,3577.12,86.32,844.07,15,5.93,128
5319005,250,103,64,39,41.2,25.6,15.6,4342.32,98.51,936.0,37,14.8,258
5319237,191,21,14,7,10.99,7.33,3.66,3545.0,88.14,717.42,8,4.19,94
5319254,39,16,11,5,41.03,28.21,12.82,4794.81,107.06,1333.29,5,12.82,47
5319312,26,12,11,1,46.15,42.31,3.85,4948.08,109.67,1035.59,5,19.23,27
5319326,26,12,12,0,46.15,46.15,0.0,3067.25,82.33,624.5,5,19.23,71
5319424,86,29,20,9,33.72,23.26,10.47,5742.45,120.76,964.49,9,10.47,41
5319635,228,64,44,20,28.07,19.3,8.77,4282.23,97.3,955.59,19,8.33,77
5319719,30,3,1,2,10.0,3.33,6.67,8152.0,154.67,664.75,0,0.0,41
5319829,130,52,29,23,40.0,22.31,17.69,4710.13,103.33,1026.82,22,16.92,127
5319842,176,47,24,23,26.7,13.64,13.07,4978.32,110.62,1078.83,9,5.11,84
5320299,58,31,18,13,53.45,31.03,22.41,4520.19,101.45,974.79,6,10.34,118
5323373,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5323813,167,86,29,57,51.5,17.37,34.13,4273.44,97.38,886.19,10,5.99,147
5323821,18,4,2,2,22.22,11.11,11.11,3145.75,79.0,695.56,1,5.56,6
5323842,19,9,9,0,47.37,47.37,0.0,2180.33,75.56,694.67,6,31.58,65
5323904,128,70,59,11,54.69,46.09,8.59,4274.11,95.23,952.82,29,22.66,226
5323965,90,33,21,12,36.67,23.33,13.33,4957.03,111.27,1023.89,12,13.33,67
5324300,123,46,8,38,37.4,6.5,30.89,4365.74,98.2,996.43,4,3.25,14
5324317,26,20,14,6,76.92,53.85,23.08,5317.65,112.8,1163.14,2,7.69,41
5324367,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17
5324405,10,8,4,4,80.0,40.0,40.0,4771.62,106.88,947.69,2,20.0,109
5324522,191,130,89,41,68.06,46.6,21.47,4709.36,104.99,1073.89,48,25.13,396
5324525,70,54,36,18,77.14,51.43,25.71,4530.85,100.37,954.5,13,18.57,177
5324527,30,4,0,4,13.33,0.0,13.33,4241.0,97.0,996.12,0,0.0,1
5324537,10,3,1,2,30.0,10.0,20.0,4772.67,109.67,1436.42,0,0.0,10
5324633,138,74,52,22,53.62,37.68,15.94,3933.74,92.22,770.65,25,18.12,170
5324858,32,15,12,3,46.88,37.5,9.38,3198.33,83.33,513.42,6,18.75,78
5325002,71,2,1,1,2.82,1.41,1.41,5291.0,111.0,969.56,1,1.41,33
5325020,32,11,9,2,34.38,28.12,6.25,4502.36,99.18,995.84,4,12.5,29
5325055,43,11,7,4,25.58,16.28,9.3,4609.36,102.82,872.23,2,4.65,59
5325056,82,35,29,6,42.68,35.37,7.32,3363.26,84.17,810.39,20,24.39,75
5325100,123,62,32,30,50.41,26.02,24.39,4475.52,100.31,885.22,19,15.45,144
5325123,30,6,5,1,20.0,16.67,3.33,4041.83,98.0,896.69,2,6.67,7
5325133,106,35,26,9,33.02,24.53,8.49,4135.97,94.69,978.72,12,11.32,55
5325152,220,112,33,79,50.91,15.0,35.91,4474.84,99.93,981.23,18,8.18,95
5325193,10,3,0,3,30.0,0.0,30.0,4241.0,97.0,996.12,0,0.0,2
5325471,97,85,68,17,87.63,70.1,17.53,4842.6,104.69,1041.31,40,41.24,112
5325592,12,4,4,0,33.33,33.33,0.0,3638.0,84.75,694.25,2,16.67,6
5325603,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5325641,55,25,23,2,45.45,41.82,3.64,4342.36,99.64,953.77,10,18.18,189
5325707,44,3,0,3,6.82,0.0,6.82,4241.0,97.0,996.12,0,0.0,17
5326434,2,2,2,0,100.0,100.0,0.0,6224.0,134.0,2132.5,0,0.0,50
5326464,122,86,60,26,70.49,49.18,21.31,4423.27,99.17,837.46,33,27.05,274
5326516,112,49,25,24,43.75,22.32,21.43,3645.71,91.35,653.02,11,9.82,92
5326523,52,35,22,13,67.31,42.31,25.0,3741.4,89.26,1032.59,10,19.23,45
5326541,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5
5326658,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5327093,132,29,15,14,21.97,11.36,10.61,3513.59,86.69,795.78,8,6.06,106
5327161,74,34,19,15,45.95,25.68,20.27,3966.29,92.41,1378.67,7,9.46,54
5327331,70,33,8,25,47.14,11.43,35.71,4585.36,102.7,992.03,2,2.86,82
5327495,89,67,50,17,75.28,56.18,19.1,4846.39,107.88,1086.18,32,35.96,219
5327808,241,76,51,25,31.54,21.16,10.37,4903.22,107.11,1041.38,23,9.54,131
5328213,32,30,23,7,93.75,71.88,21.88,3794.07,92.6,743.03,12,37.5,90
5329133,41,16,6,10,39.02,14.63,24.39,4281.87,101.06,938.89,4,9.76,90
5329150,18,15,13,2,83.33,72.22,11.11,4886.67,104.8,1155.42,5,27.78,129
5329329,71,8,6,2,11.27,8.45,2.82,3638.12,91.0,716.28,3,4.23,19
5330863,109,35,20,15,32.11,18.35,13.76,4436.71,99.66,980.82,6,5.5,61
5331077,114,47,42,5,41.23,36.84,4.39,5216.74,113.23,1047.48,20,17.54,171
5331644,63,32,23,9,50.79,36.51,14.29,4811.31,104.5,1034.13,15,23.81,72
5331645,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,28
5331692,159,38,28,10,23.9,17.61,6.29,4658.05,103.0,988.77,10,6.29,82
5331762,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5331953,36,32,20,12,88.89,55.56,33.33,4398.69,97.53,1007.05,12,33.33,55
5332096,104,63,30,33,60.58,28.85,31.73,3384.43,87.6,640.49,15,14.42,89
5332146,24,11,8,3,45.83,33.33,12.5,4142.55,95.18,1066.76,1,4.17,19
5332149,119,69,53,16,57.98,44.54,13.45,4770.54,104.17,1045.81,22,18.49,152
5332151,40,20,8,12,50.0,20.0,30.0,4437.6,100.85,893.62,4,10.0,37
5332163,272,58,25,33,21.32,9.19,12.13,3247.07,83.78,666.19,11,4.04,40
5332197,176,65,30,35,36.93,17.05,19.89,4848.55,105.74,1095.85,12,6.82,80
5332254,17,3,3,0,17.65,17.65,0.0,1431.33,61.0,241.0,1,5.88,3
5332275,8,4,0,4,50.0,0.0,50.0,4241.0,97.0,996.12,0,0.0,25
5332342,9,7,3,4,77.78,33.33,44.44,4306.43,96.57,884.21,1,11.11,42
5332405,2,2,0,2,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,2
5332449,14,12,10,2,85.71,71.43,14.29,4095.5,94.75,750.19,4,28.57,10
5332470,49,8,5,3,16.33,10.2,6.12,3285.62,80.88,771.92,3,6.12,19
5332522,75,24,18,6,32.0,24.0,8.0,4029.17,93.83,868.49,9,12.0,47
5332597,170,78,38,40,45.88,22.35,23.53,4933.41,106.26,1130.46,18,10.59,85
5332856,18,10,6,4,55.56,33.33,22.22,5552.4,118.3,1216.85,2,11.11,50
5332908,669,81,37,44,12.11,5.53,6.58,3978.4,92.06,913.27,15,2.24,139
5332914,63,36,26,10,57.14,41.27,15.87,4994.03,108.89,1039.7,16,25.4,140
5332937,46,22,17,5,47.83,36.96,10.87,5125.59,113.68,1044.94,10,21.74,89
5332959,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5333000,3,1,0,1,33.33,0.0,33.33,4241.0,97.0,996.12,0,0.0,0
5333002,276,89,30,59,32.25,10.87,21.38,4062.18,94.81,871.07,15,5.43,71
5333045,4,1,0,1,25.0,0.0,25.0,4241.0,97.0,996.12,0,0.0,7
5333144,115,10,2,8,8.7,1.74,6.96,4519.8,100.1,973.0,1,0.87,25
5333150,233,47,30,17,20.17,12.88,7.3,4445.72,99.77,955.17,18,7.73,84
5333274,114,6,2,4,5.26,1.75,3.51,3823.83,91.33,892.58,2,1.75,15
5333378,31,15,6,9,48.39,19.35,29.03,4566.0,103.8,1027.47,2,6.45,34
5333448,50,34,26,8,68.0,52.0,16.0,2493.5,70.88,660.29,13,26.0,127
5333568,7,2,1,1,28.57,14.29,14.29,3407.5,83.0,737.06,1,14.29,19
5333570,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4
5333721,155,91,74,17,58.71,47.74,10.97,4249.97,96.25,970.9,41,26.45,256
5333905,175,82,41,41,46.86,23.43,23.43,4372.09,98.74,869.22,20,11.43,158
5333912,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5333945,250,51,33,18,20.4,13.2,7.2,4567.71,101.16,1015.49,16,6.4,165
5334077,208,76,20,56,36.54,9.62,26.92,4069.32,94.08,934.96,9,4.33,92
5334090,41,4,1,3,9.76,2.44,7.32,3680.5,87.75,926.59,0,0.0,3
5334091,28,5,2,3,17.86,7.14,10.71,3346.2,82.2,775.07,1,3.57,34
5334092,91,43,24,19,47.25,26.37,20.88,4102.72,95.67,839.66,11,12.09,63
5334103,21,9,2,7,42.86,9.52,33.33,4274.67,96.78,1017.76,1,4.76,4
5334162,206,42,25,17,20.39,12.14,8.25,4174.36,94.93,934.93,17,8.25,126
5334236,6,3,2,1,50.0,33.33,16.67,4870.0,109.33,928.37,2,33.33,68
5334702,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5334873,6,1,0,1,16.67,0.0,16.67,4241.0,97.0,996.12,0,0.0,25
5338203,84,31,23,8,36.9,27.38,9.52,4937.9,107.03,1138.19,14,16.67,78
5338870,90,30,20,10,33.33,22.22,11.11,4390.5,98.73,924.81,7,7.78,55
5338953,2,2,2,0,100.0,100.0,0.0,1618.5,54.5,1159.5,2,100.0,23
5339129,231,39,29,10,16.88,12.55,4.33,4352.97,98.46,967.06,16,6.93,208
5339190,34,19,14,5,55.88,41.18,14.71,4201.16,98.21,925.72,7,20.59,55
5339195,20,6,2,4,30.0,10.0,20.0,4961.33,108.83,883.08,0,0.0,7
5339209,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5339226,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5339230,95,41,30,11,43.16,31.58,11.58,4758.63,109.71,901.37,15,15.79,123
5339448,50,21,14,7,42.0,28.0,14.0,4413.0,104.33,897.71,9,18.0,44
5339790,7,3,1,2,42.86,14.29,28.57,4015.33,93.0,941.42,1,14.29,55
5339851,15,9,5,4,60.0,33.33,26.67,4415.89,99.56,907.39,2,13.33,99
5339878,7,5,5,0,71.43,71.43,0.0,4127.4,91.8,1627.4,0,0.0,15
5340221,8,8,7,1,100.0,87.5,12.5,3524.0,83.0,1009.89,5,62.5,83
5340237,219,30,12,18,13.7,5.48,8.22,3724.37,91.03,816.91,3,1.37,67
5340249,39,5,1,4,12.82,2.56,10.26,3965.2,93.2,945.1,1,2.56,67
5340445,8,3,2,1,37.5,25.0,12.5,3592.67,85.0,809.71,0,0.0,5
5340520,91,49,37,12,53.85,40.66,13.19,4589.27,101.22,1009.34,17,18.68,47
5340814,49,14,12,2,28.57,24.49,4.08,5034.43,114.64,844.52,8,16.33,76
5341174,20,4,2,2,20.0,10.0,10.0,3899.25,91.75,996.56,0,0.0,27
5341175,232,60,51,9,25.86,21.98,3.88,4784.72,107.17,848.99,23,9.91,210
5341186,45,10,4,6,22.22,8.89,13.33,4098.6,96.2,1004.57,0,0.0,28
5341210,15,14,11,3,93.33,73.33,20.0,4890.21,104.0,1101.88,2,13.33,69
5343369,113,64,47,17,56.64,41.59,15.04,5049.39,108.88,1178.03,24,21.24,85
5345600,98,57,43,14,58.16,43.88,14.29,3961.61,92.47,872.08,18,18.37,145
5346014,185,127,81,46,68.65,43.78,24.86,4418.98,99.46,957.38,49,26.49,296
5346029,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22
5346148,340,171,93,78,50.29,27.35,22.94,4978.22,108.17,1021.57,53,15.59,378
5346201,17,7,6,1,41.18,35.29,5.88,6590.29,138.86,1427.3,3,17.65,11
5346278,72,19,14,5,26.39,19.44,6.94,4132.58,95.74,1014.66,9,12.5,142
5346345,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,111
5346353,159,46,38,8,28.93,23.9,5.03,4743.46,103.87,1097.59,17,10.69,171
5346359,16,6,4,2,37.5,25.0,12.5,4523.17,99.67,912.04,1,6.25,15
5346362,179,62,36,26,34.64,20.11,14.53,4615.23,101.98,1130.58,19,10.61,145
5346380,55,14,10,4,25.45,18.18,7.27,5622.43,121.93,998.32,4,7.27,57
5346381,35,35,30,5,100.0,85.71,14.29,3267.54,81.74,795.96,18,51.43,196
5346792,75,38,22,16,50.67,29.33,21.33,4620.05,102.5,1091.26,11,14.67,116
5346806,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37
5346813,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,28
5346839,169,72,63,9,42.6,37.28,5.33,4778.18,103.49,993.65,31,18.34,264
5346880,23,5,4,1,21.74,17.39,4.35,6304.2,124.8,1440.62,2,8.7,10
5346917,60,54,38,16,90.0,63.33,26.67,5062.89,130.02,935.91,18,30.0,209
5347050,57,24,15,9,42.11,26.32,15.79,3822.92,90.46,851.09,7,12.28,116
