ride_id,driver_id
796TA1,5415030
797030,3243390
797030,5224595
797030,5426523
797030,4869738
797030,5319829
7971C2,2931712
7971C2,4970812
7971C2,5412026
7971C2,4638038
7971CA,5319237
7971CA,5396394
7971CA,2886584
7971CA,5332908
7971CA,5255185
7971MF,5412026
7971MF,5255185
79727J,5286887
79727J,5056680
79727J,4672609
79727J,4921056
79727J,5389748
79727J,5347073
7973SI,5128598
7973SI,5412376
7973SI,5250030
7973SI,5415030
7973SI,5433339
7973SI,5399293
7973SI,5033182
7974C8,5286887
7974C8,5412687
7974C8,5387467
7974II,5180169
7975CL,5388303
7975CL,3936971
7975CL,5404434
7976FC,4678371
7976FC,4643360
7976FC,4263775
7976FC,5017506
79771R,4024081
79771R,5019177
7979DA,5362332
7979NO,4966506
7979NO,5276173
7979NO,4434650
7979NO,4672609
797A7C,5311075
797A7C,4638038
797ACG,5346362
797ACG,4939232
797B0Q,5294513
797B0Q,4608464
797BT4,5204269
797BT4,5273026
797BT4,5249531
797C3G,5415030
797CER,5225414
797COQ,4360090
797COQ,4303264
797COQ,5360601
797DL5,5256940
797DL5,5332908
797EOJ,4347031
797EOJ,4922405
797EOJ,5312625
797ER3,4333565
797FJ8,5332908
797FJ8,2886584
797FJ8,4647808
797FJ8,4728671
797FS7,4360090
797G64,4331916
797GNN,5347073
797HMT,5137931
797HMT,5412026
797IKL,5039886
797INL,5360289
797JQC,5395399
797JQC,4254553
797JQC,3782398
797K0N,4263775
797K0N,4698655
797NT4,4833154
797RPP,5051181
797SB2,5264376
797SB2,4259559
797T8D,4698655
797T8D,3143007
797TJG,5221083
797TJG,3143007
797TO2,5317456
797TQF,4329565
797TQF,5395744
797TQF,5359946
797TQF,4922405
797TQF,5231905
798055,3762058
798055,5226786
798055,3527160
798055,4887499
79809O,5159306
7981BI,5348292
7981BI,5369098
7981BI,4536759
7981MP,5367878
7981ND,5202619
7981ND,4224489
7981ND,4759527
7982AK,5399293
7984JN,5346839
7984JN,5387445
7984TM,4486426
79869C,5216259
7986RS,5295742
7986RS,5244767
7987BF,5309384
7987BF,5420084
7987BF,2974966
7987BF,2957882
7987BF,4851117
7987BF,5425048
7987BF,3754179
7987CQ,3475712
7987JG,3980730
7989FA,4967571
798ACK,4553888
798ACK,5055770
798ACK,5248886
798ACK,5058736
798AMD,5412014
798ANP,5395744
798ANP,5358553
798ANP,5008665
798B0L,4423322
798B0L,5137931
798B29,5311075
798B5M,5288367
798B5M,5032504
798BEO,4126409
798BEO,5389673
798BEO,5158721
798BMF,5196817
798C3P,4291437
798C3P,5226726
798C3P,5067678
798CD0,5249560
798CDR,5367878
798CDR,5019119
798DKJ,4314261
798E6O,5397342
7.98E+94,3894433
798EKH,3243415
798EKH,5069685
798GDA,5426733
798GDA,5409403
798GDA,5424527
798GEF,5404904
798GEF,4112664
798GFT,5395399
798GFT,4940743
798GFT,4678371
798HC1,4810079
798HC1,4965822
798HEA,5362332
798HEA,5017599
798IPG,5305088
798IPG,5285826
798IPG,5211966
798IPG,5389748
798IPG,4826866
798JSK,4946836
798L3I,5410319
798O0J,4671798
798O5I,4840058
798O5I,4346771
798PGN,5400286
798PGT,4986145
798QFF,4873262
798QFF,5413131
798QFF,4912412
798QII,5053389
798R3I,5110612
798R6J,4728671
798RJH,3090872
798SSD,5138154
798SSD,5334077
798SSD,5252376
798T5G,4970854
798TE8,5252600
798TE8,5317465
798TE8,3837162
798THK,4029834
79908R,3459818
7990J2,5213377
7991P2,4121365
7991Q0,5323813
7992DP,5114627
7992DP,5346792
7992DP,5202646
7992HN,5228379
7992OD,4946836
7992T0,4417549
7992T0,5410319
79934S,5413131
79934S,5003092
7993CB,5426172
7993MF,3944836
7994KI,5369098
7994KI,5270410
7994KI,4284999
7994KI,5326464
8.00E+07,4465421
7996T5,5208572
7996T5,5007501
79987L,5256384
79996D,5212684
7999L2,3119416
7999OO,5427166
7999OO,5348158
799A3G,5138154
799A3G,4417549
799BJ8,5137417
799G0G,4915041
799G0G,5332449
799J9P,4826928
799KAQ,4995469
799KAQ,2912701
799KAQ,5276036
799KAQ,4027413
799KAQ,5239462
799KQS,5249560
799LJI,5441669
799N0L,5309242
799N0L,4691947
799N0L,4748299
799N0L,5110612
799N0L,5362332
799NEB,5220621
799NEB,5420063
799NEB,5027247
799NEB,4565655
799OAS,5310502
799OAS,5228379
799OAS,5361875
799RQ7,4698655
799T0R,5362332
799T0R,4291437
799T0R,4041156
79A3C8,5169920
79A4DK,4746093
79A8C9,4579638
79A8C9,5404169
79A8C9,5347647
79A8EC,5122098
79A8H1,4147509
79A8H1,4572342
79A94F,4917065
79A9GR,5302183
79AA5T,5130068
79AA6P,4027413
79AA6P,5327161
79AAI8,5348096
79ABN9,5395190
79AE3C,5080101
79AE3C,5029226
79AE3C,5368087
79AE3C,5083598
79AE3C,4564875
79AEIT,5404262
79AEIT,5226849
79AEIT,5441518
79AEIT,5420049
79AF2O,5354632
79AGDG,4059435
79AGDG,5402543
79AGDG,4869738
79AGDG,5169103
79AGDG,5137417
79AH4C,5249531
79AH4C,4314261
79AH4C,5107614
79AH4C,5332908
79AH4C,5137931
79AH4C,5115303
79AH4C,4829956
79AJ7I,4746082
79AJ7I,5165804
79AJK1,4749557
79ALA3,5317465
79ALA3,5388711
79ALFT,5341175
79ALFT,4748299
79AN78,5323842
79AN78,5396817
79AN9E,4353988
79ANPJ,5211972
79AOK3,4633171
79AQ6M,5137417
79AQ9I,5228266
79AQ9I,5318399
79AQ9I,5080101
79AQ9I,5105108
79AQ9I,5137417
79ASE1,5226694
79ATPQ,5346362
79ATPQ,3718344
79ATTM,5262415
79ATTM,5346839
79B03K,5285685
79B03K,2935294
79B03K,5352897
79B4JL,5310502
79B4JL,5305088
79B57E,5412026
79B57E,5202420
79B57E,5323965
79B57E,5115303
79B5KM,5412026
79B5KM,5323965
79B5P0,4964811
79B62M,4525331
79B62M,5312109
79B62M,5366602
79B62M,4915041
79B881,4915041
79B881,5312109
79B881,4810452
79B881,4886466
79B881,4879521
79B881,5426251
79B881,5425048
79BA57,5348756
79BA57,5334077
79BA57,5412026
79BA57,4647808
79BA57,4514439
79BB2T,5368808
79BCDP,4259559
79BCDP,4010896
79BCNL,4959785
79BCSA,4372392
79BE87,5113388
79BE87,5212248
79BGLL,3954133
78A4DP,3951792
78A4DP,5173690
78A4DP,5033182
78A4HB,5180816
78A4M6,4921056
78A5PS,5383435
78A5PS,5345600
78A5SQ,5387862
78A5SQ,4443257
78A5SS,4557650
78A6TK,5311075
78A7RH,5383435
78A7RH,5361511
78A7RH,5366616
78ACH2,2957882
78ACH2,5196817
78AD9O,4555145
78AD9O,5332197
78AD9O,4868071
78AEB9,4737163
78AEJ1,5332597
78AF4G,5334091
78AF4G,5352906
78AF4G,5035445
78AF4G,4964794
78AF4G,4919916
78AI2I,3648810
78AI2I,5286978
78AJ1I,5360289
78AM36,5011402
78AM36,5081591
78AM36,4960857
78AM36,4978319
78AM36,4933357
78AN3P,4464698
78AN3P,4631445
78AN3P,5360601
78AN3P,5122098
78ANA2,5137417
78ANC9,4320802
78ANC9,3060896
78APTG,4887973
78APTG,4919916
78AR6E,5305152
78AR6E,4773361
78AR6E,4409917
78AS98,4742363
78AS98,5295024
78AS98,5271207
78AS98,4233558
78ATH1,2974881
78ATH1,5256255
78ATTC,5360289
78B14H,4867070
78B14H,5367355
78B14H,4656070
78B14H,4464332
78B189,5059034
78B1LS,5352906
78B1LS,4215795
78B1T7,4998307
78B1T7,5345600
78B1T7,3201165
78B23R,4868253
78B23R,3635024
78B2LJ,4720242
78B2Q1,5249464
78B2R5,4540772
78B2T3,5312574
78B2T3,4450505
78B2T3,5104140
78B2T3,5114957
78B2T3,4881593
78B3DH,4633181
78B4DT,5367916
78B4DT,5202619
78B4DT,4035227
78B4DT,5069653
78B4DT,4598077
78B4DT,5295024
78B4DT,5159884
78B56C,4915129
78B57N,4571584
78B5NR,5327093
78B5QF,4958782
78B5QF,5331644
78B638,5357051
78B638,4881523
78B638,2950226
78B6B1,4959710
78B6CK,4608464
78B7F2,4970750
78B7F2,4679323
78B7G4,3612212
78B7G4,5264040
78B7G4,4103653
78B7G4,5053111
78B7G4,5271207
78B7G4,5005684
78B7G4,5339129
78B7GI,5255324
78B7GI,4472358
78B884,2940519
78B8TM,4613032
78B90F,3343921
78B9CS,5226534
78B9CS,5168824
78B9FB,4802282
78BBNL,5158083
78BBNL,4869168
78BBP5,4465138
78BBP5,4748299
78BBQ7,3785380
78BD9N,5318376
78BF2H,5373585
78BF2H,5026015
78BF2H,5257598
78BFBQ,4673799
78BFBQ,4414940
78BGJ3,5297921
78BH45,5114627
78BHPS,5138606
78BHPS,4492521
78BHPS,3346396
78BHT1,5066368
78BHT1,4608464
78BHTK,4888336
78BHTK,4291384
78BI0P,5066380
78BI0P,5211874
78BI0P,3448655
78BIB6,4854712
78BIB6,5245211
78BIC6,5261768
78BJ98,4856723
78BJ98,4626846
78BJAK,5297921
78BJGK,5291593
78BJGK,3754231
78BJII,5212475
78BJJ9,4856723
78BJKA,5368679
78BJPN,2931712
78BJPN,4970994
78BJRT,5334077
78BJRT,4971773
78BJRT,5052981
78BKAM,4517057
78BKPA,5309242
78BLQ1,4809311
78BLQ1,3401681
78BMD5,4809311
78BMD5,5229400
78BMD5,5164950
78BNIO,5226268
78BNQP,5250472
78BNQP,5032504
78BNQP,5381165
78BO5L,4045906
78BO5L,5004526
78BOCK,5254477
78BOCK,5289038
78BOCK,5012205
78BOCK,3854963
78BP5N,5250472
78BP5N,3978052
78BP5N,5217691
78BPIJ,5316975
78BPSB,4957928
78BPSB,5213377
78BPSB,4950821
78BQKA,5060587
78BSO4,5352833
78BT8G,4571377
78BTF3,5368344
78BTK8,4165162
78BTK8,5204340
78C03L,5131558
78C03L,5004248
78C03L,5249531
78C03L,4625469
78C0HG,5163916
78C1D7,5219143
78C1D7,5265446
78C1J7,4472358
78C1NR,3865589
78C1NR,5374380
78C1QC,5265446
78C1QC,5368290
78C1QC,5219143
78C1QC,3981274
78C1QC,4960908
78C1QC,3876668
78C1S2,4649481
78C1S2,3459818
78C1S2,5289967
78C1S2,5280558
78C3AL,4517057
78C3AL,5225384
78C3AL,4376421
78C3FR,5208543
78C3FR,5005684
78C3L3,5287650
78C3L3,5226534
78C3P8,4840058
78C3TJ,5226534
78C40Q,5286388
78C40Q,5348826
78C53B,4936533
78C57C,5106365
78C5F2,5295742
78C5F2,4067968
78C5FK,4825882
78C6BM,5361875
78C6BM,5250030
78C6BM,5231905
78C6QO,4486760
78C8CN,4627142
78C8CN,4592166
78C8CN,5357817
78C8CN,5374141
78C8CN,4810079
78C8CN,5204340
78C8QF,4921112
78C8QF,4691104
78CB99,5362388
78CCCT,4958782
78CCCT,4651915
78CCGT,5270734
78CCGT,5374141
78CD6H,4051325
78CD6H,4424145
78CD6H,3904462
78CDJP,4978171
78CDJP,5239873
78CDJP,5296473
78CEAF,3626950
78CEAF,5069161
78CEAF,3870107
78CF63,5003092
78CF63,4473248
78CFD9,5333721
78CFED,4059114
78CFED,4028017
78CFED,5169920
78CFTT,4778792
78CFTT,5369098
78CG9S,3589235
78CG9S,5312574
78CI20,4980869
78CI20,4051325
78CI8A,5333150
78CI8A,5317468
78CI8A,5178953
78CI8A,5120882
78CIOH,5294513
78CIOH,5302455
78CJQ7,4035227
78CK0K,5296903
78CK0K,4186299
78CK0R,3980730
78CK0R,5291911
78CK0R,5323813
78CK0R,4699156
78CK0R,4753620
78CK0R,5032504
78CKGI,5058733
78CKGO,4225010
78CKQ4,5309242
78CKQ4,5169181
78CKQ4,4626846
78CKQ4,5396363
78CMIQ,4984387
78CMJ2,4649420
78CMJ2,5126940
78CMJ2,4424145
78CNOF,2974966
78CO5S,5258211
78CO6N,5318161
78CO6N,5273096
78COP8,4626859
78CPFF,5005212
78CPFF,4980869
78CPFF,5395399
78CPFF,5249631
78CPFF,5125164
78CPFF,5309242
78CPFT,4149121
78CPFT,5303987
78CPFT,5083156
78CPFT,4870120
78CPFT,4827426
78CQ6R,5176672
78CQ6R,4705535
78CQ6R,5276173
78CQ6R,5295219
78CQ6R,5217691
78CQ7E,4464698
78CQ7E,5273459
78CQ7E,5165907
78CQ7E,4921056
78CQ7E,5131392
78CQ7E,3904462
78CQ7E,2870173
78CQ7E,5319635
78CQJA,5137931
78CS34,5066782
78CS34,5357726
78CS7R,5302183
78CS7R,4024081
78CS7R,3886324
78CS7R,4035227
78CS7R,5069653
78CT5T,4678744
78CT5T,5121546
78CT5T,5231905
78CTHL,4517057
78D0AQ,5264240
78D0M8,3060896
78D0M8,5339190
78D0M8,3832175
78D0M8,4207288
78D0M8,5312094
78D0M8,4041156
78D0M8,5303987
78D164,5286887
78D164,4041156
78D164,3645038
78D164,5248892
78D164,5339190
78D1S4,5217312
78D21I,5359727
78D21I,4911391
78D4RA,4024081
78D4RA,4809311
78D4RA,5107614
78D6TB,3475712
78D7BP,5083225
78D7BP,5286978
78D7F6,5291911
78D7QL,4024081
78D7QL,5395221
78D96G,5382990
78D96G,4915041
78D96G,5362254
78D96G,5334077
78D9LA,5395221
78D9LA,4712745
78D9LA,5220398
78D9NP,5355121
78D9NP,4868970
78D9RT,4881523
78D9RT,5037205
78D9RT,4155636
78DCPS,5250341
78DD8I,4759874
78DD8I,4712745
78DD8I,3612212
78DD8I,3481158
78DD8I,4423445
78DEEA,4585923
78DEEA,3838939
78DEEA,5382990
78DEEA,4052610
78DEGB,5310952
78DF8D,5374849
78DF8D,4698655
78DGB4,5341175
78DGB4,4633592
78DGRG,5318423
78DGRG,5130497
78DI9F,5174524
78DJGE,5367397
78DJGE,5297310
78DJGE,4028165
78DJGE,4698655
78DJT8,4713179
78DJT8,4626846
78DJT8,5174762
78DKBL,5216259
78DOBH,5288834
78DOBH,4881593
78DOCT,4734526
78DOIE,3613245
78DOIE,5198241
78DP2E,4347031
78DP2E,5003919
78DP2E,4735867
78DP2E,3346396
78DP6K,4347031
78DP6K,4735867
78DP6K,4690931
78DP6K,5202811
78DP6K,3346396
78DPJ0,3638664
78DPNP,5361511
78DQCT,5091241
78DQCT,5382990
78DQCT,4612373
78DRMT,3367068
78DRMT,5359727
78DRMT,5333905
78DT9I,3838783
78DTHA,5265495
78E06O,3090872
7.80E+160,5366616
7.80E+160,4748299
78E22C,5361031
78E22C,5273459
78E22C,5226796
78E49M,5249560
78E4C9,4915041
78E4C9,5265138
78E4C9,4808552
78E4C9,5355491
78E4C9,4995469
78E9OH,3243390
78EAEJ,4768438
78EAEJ,5317375
78EB6H,4797969
78EB6H,3623101
78EB6Q,4768438
78ED2Q,5288212
78ED4F,5245211
78ED4F,5374170
78ED4F,5058733
78EDQG,4492069
78EDQG,4666083
78EDQG,5132205
78EDQG,4650483
78EER5,4624228
78EER5,5013672
78EF0E,3475712
78EF0E,5374170
78EFLT,5388708
78EFLT,5071292
78EGIO,5131946
78EGN4,5325100
78EK76,5373585
78EK76,4511960
78EK76,4970994
78EK76,5189448
78EK76,4915041
78EK76,4486334
78EK76,5348756
78EKA1,5340520
78EKMJ,3718344
78EL0K,4946836
78EL0K,5034028
78EL0K,5286388
78EL87,3358941
78EMQ5,5114957
78EMQ5,3906430
78EMQ5,5074296
78EMRQ,4872236
78ENQR,3813528
78ENQR,5058736
78ENQR,5202619
78ENQR,5304161
78EORI,4040262
78ER73,4019859
78ER73,4759527
78ES3T,4753620
78ES3T,4867753
78ES3T,5355294
78ES3T,5219909
78ES3T,4759874
78ESBL,4291437
78ESBL,3634447
78ESBL,5217632
78ESBL,3353278
78ESBL,3754179
78ESBL,5066010
78ETP6,4942239
78ETR0,5346148
78ETSL,5319635
78ETSL,2950226
78ETSL,4713179
78ETSL,4980336
78F14A,5388708
78F14A,5316975
78F1EP,2926841
78F1TG,5159306
78F3IO,5226726
78F3IO,4867753
78F3IO,3891358
78F3IO,5317507
78F3IO,5358553
78F3IO,4735627
78F41H,5179341
78F41H,5374170
78F5H0,5074296
78F5JD,4965389
78F5JD,5356159
78F5JD,5090027
78F6QD,5356159
78F6QD,4735867
78F8H6,4691717
78F8H6,4867753
78F8H6,5396809
78F8H6,3878003
78F8H6,5255562
78F930,5130595
78F95N,5226726
78F95N,5198241
78F95N,3820852
78F95N,4703938
78F9AF,4766432
78F9AF,5116282
78F9AF,4759874
78F9AF,4613526
78F9RM,5396299
78F9RM,3896826
78FAIA,3707646
78FAIA,5360289
78FALI,5360289
78FBBS,5193118
78FBBS,4052610
78FBBS,4603124
78FBBS,3601722
78FBBS,4958474
78FBNF,4486334
78FCD4,5196043
78FCD4,4028165
78FCD4,5026201
78FCJS,4826928
78FCRQ,4826928
78FCRQ,4881514
78FD2B,5366602
78FDMN,5276173
78FDMN,5273061
78FDMN,5107614
78FDMN,3918668
78FDMN,4495750
78FDMN,5395221
78FDNJ,5265493
78FE91,5397002
78FE91,4541189
78FE91,5388708
78FE91,3023513
78FFC9,5255479
78FFC9,4578390
78FG54,4314261
78FG54,5105178
78FG54,5165788
78FGHE,4040262
78FHSR,5104490
78FI4J,5256637
78FINM,5178953
78FJT4,5069685
78FK71,2894948
78FK71,4970750
78FKAE,5295158
78FMBO,5374557
78FMBO,5331953
78FMSC,5397054
78FMSI,4625503
78FMSI,5159306
78FMT8,5114627
78FMT8,5340520
78FNT1,5368029
78FNT1,5325152
78FO5P,5372865
78FO5P,5397221
78FO5P,5265421
78FO5P,5169362
78FO5P,5354572
78FO5P,5066380
78FO5P,2926142
78FOJ8,5122730
78FOOA,5248886
78FPAO,5053389
78FPDR,5225384
78FPDR,5066380
78FPDR,5096768
78FQC2,5286057
78FQL1,4977270
78FQL1,4995477
78FQTB,5297733
78FRPJ,4487174
78FRPJ,5165081
78FRPJ,5297310
78FRPJ,2926170
78FRPJ,5004253
78FRPJ,3226970
78FRPJ,3132920
78FRPJ,5396299
78FRS8,4678371
78FSFQ,4964794
78FSFQ,4808552
78FSFR,5264040
78FT33,5178673
78G10J,5302455
78G10J,4252461
78G10J,4834241
78G1GR,5070523
78G1GR,5359891
78G1M3,5076235
78G28O,5003092
78G28O,4625503
78G2E4,5174524
78G32T,4565751
78G32T,5373585
78G32T,4413887
78G32T,4613032
78G32T,5212182
78G3RM,4834241
78G47O,4464698
78G47O,5225058
78G4G5,4035212
78G4HF,5057624
78G4HF,4899641
78G4HF,4940284
78G4Q6,5053890
78G504,5159194
78G504,4464332
78G50G,4606067
78G6J0,4744404
78G6O5,4885518
78G7G0,5249965
78G7G0,5332908
78G7G0,5286388
78G7G0,5264376
78G7SS,4516025
78G8CT,5090027
78G94A,5169313
78G9IK,3377506
78G9IK,4408305
78GC21,4252461
78GC21,4465421
78GCIQ,2870173
78GCIQ,4958782
78GCIQ,4254553
78GCIQ,5347462
78GDKI,3023513
78GDKI,4440532
78GDKI,4678744
78GDKI,4487174
78GDKI,5249531
78GDKI,4874382
78GDKI,4679323
78GDKI,4716906
78GFTL,5332522
78GH3S,5395225
78GH3S,4980353
78GH3S,4577172
78GH3S,5105178
78GH3S,4322991
78GJJB,5248382
78GJJB,5250420
78GKNH,3086743
78GO79,5255479
78GOJE,3936414
78GPKL,2870173
78GPKL,5388711
78GPKL,3738000
78GPKL,5122168
78GPKL,3646812
78GPKL,5224595
78GPKL,4958350
78GQH6,5051893
78GQIJ,5081591
78GQIJ,5115269
78GSH4,5255679
78GSH4,4740322
78GSH4,5296903
78GSH4,5205496
78GTB0,5255679
78GTB0,4740322
78GTB0,5361835
78GTB0,5003919
78GTB0,3243415
78GTB0,5397002
78H3L6,4956735
78H3L6,3644456
78H3L6,3243415
78H3L6,5106546
78H5KF,5214903
78H5KF,5107614
78H76M,4778920
78H76M,5071292
78H76M,4329296
78H76M,4517800
78H76M,3868092
78H76M,3813528
78H76M,3090872
78H7F5,4301381
78H7T1,4579461
78H7T1,4986145
78H7T1,4950821
78H80J,5071387
78H835,4408305
78H9DO,5105178
78H9IL,5236416
78H9IL,5160589
78HCH7,3243415
78HCH7,5236416
78HCH7,5211305
78HCH7,5225414
78HCH7,4944474
78HCMK,4493375
78HCMK,4691104
78HDEL,5165907
78HDEL,4012859
78HDEL,5369081
78HDEL,5397309
78HDEL,4373822
78HE0M,3993408
78HE0M,4716906
78HE0M,5305086
78HE0M,4679232
78HE0M,2894871
78HE0M,3421197
78HE0M,3823863
78HF9C,5251049
78HFJR,3635024
78HFJR,4186284
78HJEE,4904873
78HJEE,5354559
78HJEE,3203592
78HJEE,4792306
78HJEE,4212318
78HKTT,4552096
78HKTT,2869204
78HKTT,3876827
78HKTT,5076437
78HLRH,5387467
78HLRH,2931712
78HLRH,4627263
78HP5K,5131392
78HPP0,4728671
78HPP0,5239462
78HPP0,5354603
78HQF3,5303604
78HQN0,4651915
78HRHM,5288212
78HRHM,5332908
78HRHM,4792306
78HRHM,5218407
78HSR8,5289561
78HSR8,3601722
78HSR8,4465655
78HSR8,5198183
78HSR8,4228298
78HT1N,4625503
78HT1N,5170666
78HT1N,5297921
78HT1N,5206263
78I4SD,5388303
78I53E,2950628
78I9RI,5273061
78I9RI,5122002
78I9RI,5005684
78I9RI,4254553
78IF9C,5092814
78IF9C,4541189
78IF9C,5105736
78IF9C,4552639
78IF9C,5116244
78IF9C,5019177
78IF9C,4498291
78IF9C,5213337
78IGRB,4651915
78IGRB,5313093
78IHB2,5164670
78IKPP,5059595
78IKPP,5346148
78ING3,4827426
78ING3,4881523
78ING3,4319875
78IO2K,4373417
78IO2K,5169939
78IOC2,4958350
78IOC2,4465664
78IOC2,5143527
78IOC2,5343369
78IOJR,5019177
78IQHL,4709638
78IR8N,5355121
78IRDE,5348427
78ISS1,4718773
78ISS1,5197330
78ITH5,5323965
78ITH5,3896826
78ITH5,5205524
78ITH9,5340237
78ITH9,5302762
78ITH9,5396407
78ITH9,3864586
78ITH9,4633592
78ITH9,5365337
78ITH9,5105736
78ITH9,3751577
78J09O,5010471
78J14C,4805437
78J14C,4626980
78J14C,4443257
78J14C,5348716
78J2E9,5325100
78J2GF,4696214
78J33O,4579638
78J33O,4425346
78J4JR,5366602
78J4JR,5017499
78J4JR,3635071
78J4JR,5154441
78J4JR,4805437
78J4JR,4253265
78J4N5,5106546
78J5NI,4868970
78J5NI,3218143
78J5NI,5309384
78J5NI,5264526
78J5NI,5404192
78J5NI,5332096
78J67I,4879521
78J67I,4921056
78J7CI,3475712
78J7CI,4155636
78J7CI,5346380
78J7CI,4357652
78J7CI,3635071
78J86D,4886466
78J86D,4435017
78J86D,4958350
78J86D,4514439
78J86D,4604343
78J8F6,4716906
78J8F6,5229386
78J8F6,5355559
78J8F6,3218143
78J8F6,5131946
78J8O4,4970770
78JA66,5288367
78JA66,5293143
78JA66,5387569
78JB7C,4712098
78JB7C,5219823
78JB7C,4999479
78JB7C,4868970
78JB7C,5137417
78JC0K,4974552
78JC0K,5364132
78JCMH,4024081
78JD4O,4970770
78JD4O,3415421
78JDCS,5354168
78JDCS,4473842
78JELE,5310941
78JEQN,3638664
78JEQN,5354632
78JET1,5324525
78JFLD,5011029
78JH7O,5334162
78JH7O,5207399
78JI7E,3876668
78JI7E,4765923
78JN8O,5264033
78JN8O,5157604
78JN8O,4571584
78JN8O,4552096
78JPPE,5346353
78JPPE,5404192
78JPPE,4735867
78JPPE,2930333
78JPPE,5228217
78JR00,4879692
78JT7H,5032504
78JT7H,5074355
78JT7H,5310997
78K927,5396318
78K927,4552639
78K927,3634447
78KA1R,3876324
78KADB,3394918
78KADB,5397002
78KADB,5374734
78KASH,4942239
78KASH,5303683
78KASH,4042710
78KBR1,4759527
78KBR1,5255932
78KC4L,5138154
78KD1N,3823863
78KD1N,5180169
78KD1N,4233558
78KD1N,4932777
78KD1N,5257432
78KF52,4790475
78KF52,4644240
78KHBR,3823863
78KOA7,3379506
78KOA7,5361023
78KPDI,5255932
78KQDG,4152817
78KQDG,5355491
78KQE8,5402459
78KQE8,5289967
78KQT4,3868775
78KQT4,4637864
78KSMC,4212318
78KSMC,5319635
78KSMC,3626950
78KSMC,4913712
78KSMC,4751636
78KSMC,5004823
78KT1P,3153368
78KTR2,2869278
78L533,5368344
78L5GL,4672272
78L5GL,5256637
78L5GO,4186809
78L5GO,5276173
78L5GO,3369332
78L5GO,5298095
78L63N,4449538
78L63N,3399291
78L8HQ,4810079
78LA1G,5374734
78LA1G,5334103
78LA1G,5372865
78LA1G,5264033
78LADT,4450526
78LADT,5396443
78LADT,4525054
78LADT,5395225
78LBEE,5221432
78LBT5,5255328
78LBT5,4691717
78LBT5,5302455
78LBT5,4076078
78LD0O,4626980
78LD0O,5295948
78LES4,3637339
78LF9T,5052981
78LFI2,4872729
78LFI2,2895351
78LGEM,5403816
78LGHC,5256496
78LGHC,3694390
78LGHC,5226907
78LH22,5035445
78LH32,3218143
78LH32,4464332
78LH3S,3854963
78LH3S,4021572
78LH3S,5361666
78LH3S,4517057
78LH3S,2950226
78LH3S,5396443
78LHPO,4746082
78LHPP,4546226
78LIFD,5387862
78LJ5G,3207543
78LJ8N,5165758
78LJ8N,4028017
78LJC4,5329329
78LJC4,5034028
78LJC4,5158083
78LJC4,5396058
78LJC4,5249464
78LJF6,5368344
78LJF6,5152599
78LJFJ,4392774
78LKE6,4578390
78LKH2,4778333
78LKH2,5361666
78LL1K,5264526
78LL1K,5352906
78LL1K,3394918
78LL1K,4331916
78LL3J,5028829
78LL3J,5258650
78LMLA,4840058
78LNLD,5354632
78LPB8,4827065
78LQLL,4879521
78LRBA,5401593
78LRBA,5170112
78LRSJ,5204340
78LTNI,5325020
78M29Q,4366452
78M3GJ,5348233
78M3GJ,4967571
78M3GJ,5257598
78M3NE,5237534
78M3NE,4736704
78M3NE,3876827
78M3NE,3067864
78M3NE,5105178
78M3NE,5347366
78M3NE,5137500
78M472,4791202
78M7JE,3842575
78M7JE,4970770
78M7JE,5303691
78M7JE,4872729
78M7JE,5396809
78MADQ,5318402
78MC0R,4746093
78MC48,4724083
78MC9J,3876324
78MDDR,3804886
78MDPG,5114627
78MFR4,5255600
78MGKD,5396363
78MH4K,5398076
78MH4K,5099704
78MH4K,5325471
78MI8N,5324522
78MI8N,5411546
78MI8N,5404803
78MIMI,4592166
78MIMI,4678371
78MIMI,5026015
78MIMI,5026118
78MIMI,4912412
78MIMI,5289574
78MINJ,5381928
78MJ08,3878003
78MJ08,4633181
78MJ26,5004253
78MK7T,4627142
78MK7T,5287308
78MLIO,3762058
78MLN9,4524411
78MLR1,5362332
78MMF1,5178953
78MMF1,5005684
78MMF1,5381739
78MNN4,3636342
78MOG9,5366752
78MOG9,5255426
78MQ00,5237322
78MQ00,5258211
78MQ00,5318906
78MQ00,3804886
78MQ00,5026015
78MQ00,5227489
78MRQM,5389204
78MRQM,5256384
78N095,5388919
78N29F,4639206
78N2AN,5348716
78N2AN,5373325
78N2NC,3864586
78N2NC,3252143
78N2NC,5289574
78N2NC,5173801
78N2NC,5301623
78N2NC,5140244
78N2NC,4104491
78N3ET,4872729
78N3ET,5346014
78N3ET,4301381
78N418,4425941
78N5EF,5288834
78N5EF,5165907
78N5EF,5096387
78N707,5340237
78N707,3717245
78N7FB,5035445
78N7FB,5070127
78N7FB,4259559
78N7FB,5404933
78N7FB,3475872
78N7FB,3681569
78N7JG,4944474
78N7JG,5374235
78N7JG,5113855
78N7JG,5265992
78N7JG,5354559
78N7JG,4691104
78N7OK,5354553
78N7OK,5212182
78N9A6,5367878
78N9A6,5033434
78N9A6,4643237
78N9LK,4111955
78N9LK,5396502
78NB3P,5020187
78NB3P,5395210
78NBBB,5050680
78NBJF,3435189
78NBJF,4517800
78NBJF,3355215
78NDTC,2913912
78NF3C,4970770
78NF3C,5113871
78NFC0,4186809
78NFC0,3399525
78NFCK,5226726
78NFCK,5115571
